C_gbcode,C_source,N_pinyin,N_local,H,A,change,P,fromdate,todate
230203,GB,Qiqiha`er: Jianhua qu,Qiqihar: Jianhua qu,3,2,,0,19830903,19941231
230203,GB,Qiqiha`er: Jianhua qu,Qiqihar: Jianhua qu,5,2,,0,19820101,19830902
230204,GB,Qiqiha`er: Tiefeng qu,Qiqihar: Tiefeng qu,5,2,,0,19820101,19830902
230204,GB,Qiqiha`er: Tiefeng qu,Qiqihar: Tiefeng qu,3,2,,0,19830903,19941231
230205,GB,Qiqiha`er: Ang`angxi qu,Qiqihar: Ang`angxi qu,3,2,,0,19830903,19941231
230205,GB,Qiqiha`er: Ang`angxi qu,Qiqihar: Ang`angxi qu,5,2,,0,19820101,19830902
230206,GB,Qiqiha`er: Fulaerji qu,Qiqihar: Fulaerji qu,5,2,,0,19820101,19830902
230206,GB,Qiqiha`er: Fulaerji qu,Qiqihar: Fulaerji qu,3,2,,0,19830903,19941231
230207,GB,Qiqiha`er: Nianzishan qu,Qiqihar: Nianzishan qu,3,2,N,0,19880101,19941231
230207,GB,Qiqiha`er: Hua`an qu,Qiqihar: Hua`an qu,5,2,,0,19820101,19830902
230207,GB,Qiqiha`er: Hua`an qu,Qiqihar: Hua`an qu,3,2,,0,19830903,19871231
230208,GB,Qiqiha`er: Meilisi Dawoerzu qu,Qiqihar: Meilisi Dawoerzu qu,3,2,N,0,19880711,19941231
230208,GB,Qiqiha`er: Meilisi qu,Qiqihar: Meilisi qu,3,2,,0,19830903,19880710
230208,GB,Qiqiha`er: Meilisi qu,Qiqihar: Meilisi qu,5,2,,0,19820101,19830902
230221,GB,Longjiang,Longjiang,3,5,CH,0,19841215,19941231
230222,GB,Nehe,Nehe,3,5,CH,0,19841215,19920901
230223,GB,Yi`an,Yi`an,3,5,CH,0,19841215,19941231
230224,GB,Tailai,Tailai,3,5,CH,0,19841215,19941231
230225,GB,Gannan,Gannan,3,5,CH,0,19841215,19941231
230226,GB,Du`erbote Mengguzu zizhixian,Dorbod Mongolzu zizhixian,3,6,CH,0,19841215,19920820
230227,GB,Fuyu,Fuyu,3,5,CH,0,19841215,19941231
230228,GB,Lindian,Lindian,3,5,CH,0,19841215,19920820
230229,GB,Keshan,Keshan,3,5,CH,0,19841215,19941231
230230,GB,Kedong,Kedong,3,5,CH,0,19841215,19941231
230231,GB,Baiquan,Baiquan,3,5,CH,0,19841215,19941231
230281,GB,Nehe shi,Nehe shi,9,3,CHA,0,19920902,19941231
230300,GB,Jixi shi,Jixi shi,0,0,T,3,19830903,19930613
230300,GB,Jixi shi,Jixi shi,0,0,,5,19820101,19830902
230300,GB,Jixi shi,Jixi shi,0,0,T,3,19930614,19941231
230301,GB,Jixi shixiaqu,Jixi shixiaqu,3,1,,0,19830903,19941231
230301,GB,Jixi shixiaqu,Jixi shixiaqu,5,1,,0,19820101,19830902
230302,GB,Jixi: Jiguan qu,Jixi: Jiguan qu,5,2,,0,19820101,19830902
230302,GB,Jixi: Jiguan qu,Jixi: Jiguan qu,3,2,,0,19830903,19941231
230303,GB,Jixi: Hengshan qu,Jixi: Hengshan qu,5,2,,0,19820101,19830902
230303,GB,Jixi: Hengshan qu,Jixi: Hengshan qu,3,2,,0,19830903,19941231
230304,GB,Jixi: Didao qu,Jixi: Didao qu,5,2,,0,19820101,19830902
230304,GB,Jixi: Didao qu,Jixi: Didao qu,3,2,,0,19830903,19941231
230305,GB,Jixi: Lishu qu,Jixi: Lishu qu,3,2,,0,19830903,19941231
230305,GB,Jixi: Lishu qu,Jixi: Lishu qu,5,2,,0,19820101,19830902
230306,GB,Jixi: Chengzihe qu,Jixi: Chengzihe qu,3,2,,0,19830903,19941231
230306,GB,Jixi: Chengzihe qu,Jixi: Chengzihe qu,5,2,,0,19820101,19830902
230307,GB,Jixi: Mashan qu,Jixi: Mashan qu,5,2,,0,19820101,19830902
230307,GB,Jixi: Mashan qu,Jixi: Mashan qu,3,2,,0,19830903,19941231
230321,GB,Jidong,Jidong,3,5,CH,0,19830903,19941231
230322,GB,Hulin,Hulin,3,5,CH,0,19930614,19941231
230400,GB,Hegang shi,Hegang shi,0,0,,5,19820101,19871105
230400,GB,Hegang shi,Hegang shi,0,0,,3,19871106,19941231
230401,CT,Hegang shixiaqu,Hegang shixiaqu,5,1,,0,19820101,19831231
230401,GB,Hegang shixiaqu,Hegang shixiaqu,3,1,,0,19871106,19941231
230401,GB,Hegang shixiaqu,Hegang shixiaqu,5,1,,0,19840101,19871105
230402,GB,Hegang: Xiangyang qu,Hegang: Xiangyang qu,3,2,,0,19871106,19941231
230402,CT,Hegang: Xiangyang qu,Hegang: Xiangyang qu,5,2,,0,19820101,19831231
230402,GB,Hegang: Xiangyang qu,Hegang: Xiangyang qu,5,2,,0,19840101,19871105
230403,CT,Hegang: Gongnong qu,Hegang: Gongnong qu,5,2,,0,19820101,19831231
230403,GB,Hegang: Gongnong qu,Hegang: Gongnong qu,3,2,,0,19871106,19941231
230403,GB,Hegang: Gongnong qu,Hegang: Gongnong qu,5,2,,0,19840101,19871105
230404,CT,Hegang: Nanshan qu,Hegang: Nanshan qu,5,2,,0,19820101,19831231
230404,GB,Hegang: Nanshan qu,Hegang: Nanshan qu,3,2,,0,19871106,19941231
230404,GB,Hegang: Nanshan qu,Hegang: Nanshan qu,5,2,,0,19840101,19871105
230405,GB,Hegang: Xing`an qu,Hegang: Xing`an qu,3,2,,0,19871106,19941231
230405,CT,Hegang: Xing`an qu,Hegang: Xing`an qu,5,2,,0,19820101,19831231
230405,GB,Hegang: Xing`an qu,Hegang: Xing`an qu,5,2,,0,19840101,19871105
230406,CT,Hegang: Dongshan qu,Hegang: Dongshan qu,5,2,,0,19820101,19831231
230406,GB,Hegang: Dongshan qu,Hegang: Dongshan qu,3,2,,0,19871106,19941231
230406,GB,Hegang: Dongshan qu,Hegang: Dongshan qu,5,2,,0,19840101,19871105
230407,CT,Hegang: Xingshan qu,Hegang: Xingshan qu,5,2,,0,19820101,19831231
230407,GB,Hegang: Xingshan qu,Hegang: Xingshan qu,3,2,,0,19871106,19941231
230407,GB,Hegang: Xingshan qu,Hegang: Xingshan qu,5,2,,0,19840101,19871105
230421,GB,Luobei,Luobei,3,5,CH,0,19871106,19941231
230422,GB,Suibin,Suibin,3,5,CH,0,19871106,19941231
230500,GB,Shuangyashan shi,Shuangyashan shi,0,0,,5,19820101,19871105
230500,GB,Shuangyashan shi,Shuangyashan shi,0,0,T,3,19910202,19930704
230500,GB,Shuangyashan shi,Shuangyashan shi,0,0,T,3,19871106,19910201
230500,GB,Shuangyashan shi,Shuangyashan shi,0,0,T,3,19930705,19941231
230501,CT,Shuangyashan shixiaqu,Shuangyashan shixiaqu,5,1,,0,19820101,19831231
230501,GB,Shuangyashan shixiaqu,Shuangyashan shixiaqu,3,1,,0,19871106,19941231
230501,GB,Shuangyashan shixiaqu,Shuangyashan shixiaqu,5,1,,0,19840101,19871105
230502,CT,Shuangyashan: Jianshan qu,Shuangyashan: Jianshan qu,5,2,,0,19820101,19831231
230502,GB,Shuangyashan: Jianshan qu,Shuangyashan: Jianshan qu,3,2,,0,19871106,19941231
230502,GB,Shuangyashan: Jianshan qu,Shuangyashan: Jianshan qu,5,2,,0,19840101,19871105
230503,GB,Shuangyashan: Lingdong qu,Shuangyashan: Lingdong qu,3,2,T,0,19871106,19941231
230503,CT,Shuangyashan: Lingdong qu,Shuangyashan: Lingdong qu,5,2,,0,19820101,19831231
230503,GB,Shuangyashan: Lingdong qu,Shuangyashan: Lingdong qu,5,2,,0,19840101,19871105
230504,CT,Shuangyashan: Lingxi qu,Shuangyashan: Lingxi qu,5,2,,0,19820101,19831231
230504,GB,Shuangyashan: Lingxi qu,Shuangyashan: Lingxi qu,5,2,,0,19840101,19871105
230505,CT,Shuangyashan: Sifangtai qu,Shuangyashan: Sifangtai qu,5,2,,0,19820101,19831231
230505,GB,Shuangyashan: Sifangtai qu,Shuangyashan: Sifangtai qu,3,2,,0,19871106,19941231
230505,GB,Shuangyashan: Sifangtai qu,Shuangyashan: Sifangtai qu,5,2,,0,19840101,19871105
230506,GB,Shuangyashan: Baoshan qu,Shuangyashan: Baoshan qu,3,2,,0,19871106,19941231
230506,CT,Shuangyashan: Baoshan qu,Shuangyashan: Baoshan qu,5,2,,0,19820101,19831231
230506,GB,Shuangyashan: Baoshan qu,Shuangyashan: Baoshan qu,5,2,,0,19840101,19871105
230521,GB,Jixian,Jixian,3,5,CH,0,19871106,19941231
230522,GB,Youyi,Youyi,3,5,CH,0,19910202,19941231
230523,GB,Baoqing,Baoqing,3,5,CH,0,19910202,19941231
230524,CM,Raohe,Raohe,3,5,CH,0,19930705,19941231
230600,GB,Daqing shi,Daqing shi,0,0,,5,19820101,19920820
230600,GB,Daqing shi,Daqing shi,0,0,T,3,19920728,19941231
230601,GB,Daqing shixiaqu,Daqing shixiaqu,3,1,,0,19920821,19941231
230601,CT,Daqing shixiaqu,Daqing shixiaqu,5,1,,0,19820101,19831231
230601,GB,Daqing shixiaqu,Daqing shixiaqu,5,1,,0,19840101,19920820
230602,CT,Daqing: Sairt qu,Daqing: Sairt qu,5,2,,0,19820101,19831231
230602,GB,Daqing: Sairt qu,Daqing: Sairt qu,3,2,,0,19920821,19941231
230602,GB,Daqing: Sairt qu,Daqing: Sairt qu,5,2,,0,19840101,19920820
230603,CT,Daqing: Longfeng qu,Daqing: Longfeng qu,5,2,,0,19820101,19831231
230603,GB,Daqing: Longfeng qu,Daqing: Longfeng qu,3,2,,0,19920821,19941231
230603,GB,Daqing: Longfeng qu,Daqing: Longfeng qu,5,2,,0,19840101,19920820
230604,CT,Daqing: Ranghulu qu,Daqing: Ranghulu qu,5,2,,0,19820101,19831231
230604,GB,Daqing: Ranghulu qu,Daqing: Ranghulu qu,3,2,,0,19920821,19941231
230604,GB,Daqing: Ranghulu qu,Daqing: Ranghulu qu,5,2,,0,19840101,19920820
230605,GB,Daqing: Honggang qu,Daqing: Honggang qu,3,2,,0,19920821,19941231
230605,CT,Daqing: Honggang qu,Daqing: Honggang qu,5,2,,0,19820101,19831231
230605,GB,Daqing: Honggang qu,Daqing: Honggang qu,5,2,,0,19840101,19920820
230606,GB,Daqing: Datong qu,Daqing: Datong qu,3,2,,0,19920821,19941231
230606,CT,Daqing: Datong qu,Daqing: Datong qu,5,2,,0,19820101,19831231
230606,GB,Daqing: Datong qu,Daqing: Datong qu,5,2,,0,19840101,19920820
230621,GB,Zhaozhou,Zhaozhou,3,5,CH,0,19920821,19941231
230622,GB,Zhaoyuan,Zhaoyuan,3,5,CH,0,19920821,19941231
230623,GB,Lindain,Lindain,3,5,CH,0,19920821,19941231
230624,GB,Du`erbote Mengguzu zizhixian,Dorbod Mongolzu zizhixian,3,6,CH,0,19920821,19941231
230700,GB,Yichun shi,Yichun shi,0,0,,3,19820101,19941231
230701,CT,Yichun shixiaqu,Yichun shixiaqu,3,1,,0,19820101,19831231
230701,GB,Yichun shixiaqu,Yichun shixiaqu,3,1,,0,19840101,19941231
230702,CT,Yichun: Yichun qu,Yichun: Yichun qu,3,2,,0,19820101,19831231
230702,GB,Yichun: Yichun qu,Yichun: Yichun qu,3,2,,0,19840101,19941231
230703,CT,Yichun: Nancha qu,Yichun: Nancha qu,3,2,,0,19820101,19831231
230703,GB,Yichun: Nancha qu,Yichun: Nancha qu,3,2,,0,19840101,19941231
230704,CT,Yichun: Youhao qu,Yichun: Youhao qu,3,2,,0,19820101,19831231
230704,GB,Yichun: Youhao qu,Yichun: Youhao qu,3,2,,0,19840101,19941231
230705,CT,Yichun: Xilin qu,Yichun: Xilin qu,3,2,,0,19820101,19831231
230705,GB,Yichun: Xilin qu,Yichun: Xilin qu,3,2,,0,19840101,19941231
230706,CT,Yichun: Cuilin qu,Yichun: Cuilin qu,3,2,,0,19820101,19831231
230706,GB,Yichun: Cuilin qu,Yichun: Cuilin qu,3,2,,0,19840101,19941231
230707,CT,Yichun: Xinqing qu,Yichun: Xinqing qu,3,2,,0,19820101,19831231
230707,GB,Yichun: Xinqing qu,Yichun: Xinqing qu,3,2,,0,19840101,19941231
230708,CT,Yichun: Meixi qu,Yichun: Meixi qu,3,2,,0,19820101,19831231
230708,GB,Yichun: Meixi qu,Yichun: Meixi qu,3,2,,0,19840101,19941231
230709,GB,Yichun: Dafeng qu,Yichun: Dafeng qu,3,2,,0,19820101,19831231
230709,GB,Yichun: Jinshantun qu,Yichun: Jinshantun qu,3,2,N,0,19840101,19941231
230710,CT,Yichun: Wuying qu,Yichun: Wuying qu,3,2,,0,19820101,19831231
230710,GB,Yichun: Wuying qu,Yichun: Wuying qu,3,2,,0,19840101,19941231
230711,CT,Yichun: Wumahe qu,Yichun: Wumahe qu,3,2,,0,19820101,19831231
230711,GB,Yichun: Wumahe qu,Yichun: Wumahe qu,3,2,,0,19840101,19941231
230712,GB,Yichun: Dongfeng qu,Yichun: Dongfeng qu,3,2,,0,19820101,19831231
230712,GB,Yichun: Tangwanghe qu,Yichun: Tangwanghe qu,3,2,N,0,19840101,19941231
230713,CT,Yichun: Dailing qu,Yichun: Dailing qu,3,2,,0,19820101,19831231
230713,GB,Yichun: Dailing qu,Yichun: Dailing qu,3,2,,0,19840101,19941231
230714,CT,Yichun: Wuyiling qu,Yichun: Wuyiling qu,3,2,,0,19820101,19831231
230714,GB,Yichun: Wuyiling qu,Yichun: Wuyiling qu,3,2,,0,19840101,19941231
230715,CT,Yichun: Hongxing qu,Yichun: Hongxing qu,3,2,,0,19820101,19831231
230715,GB,Yichun: Hongxing qu,Yichun: Hongxing qu,3,2,,0,19840101,19941231
230716,CT,Yichun: Shangganling qu,Yichun: Shangganling qu,3,2,,0,19820101,19831231
230716,GB,Yichun: Shangganling qu,Yichun: Shangganling qu,3,2,,0,19840101,19941231
230721,GB,Tieli,Tieli,3,5,,0,19820101,19880912
230722,GB,Jiayin,Jiayin,3,5,,0,19820101,19941231
230781,GB,Tieli shi,Tieli shi,9,3,C,0,19910101,19941231
230800,GB,Jiamusi shi,Jiamusi shi,0,0,T,3,19910202,19930704
230800,GB,Jiamusi shi,Jiamusi shi,0,0,T,3,19871106,19910201
230800,GB,Jiamusi shi,Jiamusi shi,0,0,CHA,5,19831008,19841214
230800,GB,Jiamusi shi,Jiamusi shi,0,0,T,3,19841215,19871105
230800,GB,Jiamusi shi,Jiamusi shi,0,0,T,3,19930705,19941231
230801,GB,Jiamusi shixiaqu,Jiamusi shixiaqu,5,1,,0,19831008,19841214
230801,GB,Jiamusi shixiaqu,Jiamusi shixiaqu,3,1,,0,19841215,19941231
230802,GB,Jiamusi: Yonghong qu,Jiamusi: Yonghong qu,5,2,,0,19831008,19841214
230802,GB,Jiamusi: Yonghong qu,Jiamusi: Yonghong qu,3,2,,0,19841215,19941231
230803,GB,Jiamusi: Xiangyang qu,Jiamusi: Xiangyang qu,3,2,,0,19841215,19941231
230803,GB,Jiamusi: Xiangyang qu,Jiamusi: Xiangyang qu,5,2,,0,19831008,19841214
230804,GB,Jiamusi: Qianjin qu,Jiamusi: Qianjin qu,3,2,,0,19841215,19941231
230804,GB,Jiamusi: Qianjin qu,Jiamusi: Qianjin qu,5,2,,0,19831008,19841214
230805,GB,Jiamusi: Dongfeng qu,Jiamusi: Dongfeng qu,3,2,,0,19841215,19941231
230805,GB,Jiamusi: Dongfeng qu,Jiamusi: Dongfeng qu,5,2,,0,19831008,19841214
230811,GB,Jiamusi: Jiaoqu,Jiamusi: Jiaoqu,5,2,,0,19831008,19841214
230811,GB,Jiamusi: Jiaoqu,Jiamusi: Jiaoqu,3,2,,0,19841215,19941231
230821,GB,Fujin,Fujin,3,5,CH,0,19841215,19880829
230822,GB,Hua`nan,Hua`nan,3,5,CH,0,19841215,19941231
230823,GB,Yilan,Yilan,3,5,CH,0,19841215,19910201
230825,GB,Jixian,Jixian,3,5,CH,0,19841215,19871105
230826,GB,Huachuan,Huachuan,3,5,CH,0,19841215,19941231
230827,GB,Baoqing,Baoqing,3,5,CH,0,19841215,19910201
230828,GB,Tangyuan,Tangyuan,3,5,CH,0,19841215,19941231
230829,GB,Suibin,Suibin,3,5,CH,0,19841215,19881105
230830,GB,Luobei,Luobei,3,5,CH,0,19841215,19881105
230831,GB,Tongjiang,Tongjiang,3,5,CH,0,19841215,19870223
230832,GB,Raohe,Raohe,3,5,CH,0,19841215,19930704
230833,GB,Fuyuan,Fuyuan,3,5,CH,0,19841215,19941231
230834,GB,Youyi,Youyi,6,5,,0,19841205,19841214
230834,GB,Youyi,Youyi,3,5,H,0,19841215,19910201
230881,GB,Tongjiang shi,Tongjiang shi,9,3,C,0,19910101,19941231
230882,GB,Fujin shi,Fujin shi,9,3,C,0,19910101,19941231
230900,GB,Qitaihe shi,Qitaihe shi,0,0,HAT,3,19831008,19941231
230900,GB,Qitaihe shi,Qitaihe shi,6,3,,0,19820101,19831007
230901,GB,Qitaihe shixiaqu,Qitaihe shixiaqu,3,1,,0,19831008,19941231
230902,GB,Qitaihe: Xinxin qu,Qitaihe: Xinxin qu,3,2,,0,19831008,19941231
230903,GB,Qitaihe: Taoshan qu,Qitaihe: Taoshan qu,3,2,,0,19831008,19941231
230904,GB,Qitaihe: Qiezihe qu,Qitaihe: Qiezihe qu,3,2,,0,19831008,19941231
230921,GB,Boli,Boli,3,5,CH,0,19831008,19941231
231000,GB,Mudanjiang shi,Mudanjiang shi,0,0,CHAT,3,19830903,19930613
231000,GB,Mudanjiang shi,Mudanjiang shi,0,0,T,3,19930614,19941231
231001,GB,Mudanjiang shixiaqu,Mudanjiang shixiaqu,3,1,,0,19830903,19941231
231002,GB,Mudanjiang: Dong`an qu,Mudanjiang: Dong`an qu,3,2,,0,19830903,19941231
231003,GB,Mudanjiang: Yangming qu,Mudanjiang: Yangming qu,3,2,,0,19830903,19941231
231004,GB,Mudanjiang: Aiming qu,Mudanjiang: Aiming qu,3,2,,0,19830903,19941231
231005,GB,Mudanjiang: Xi`an qu,Mudanjiang: Xi`an qu,3,2,,0,19830903,19941231
231011,GB,Mudanjiang: Jiaoqu,Mudanjiang: Jiaoqu,3,2,,0,19830903,19941231
231019,CM,Jingpohu shi,Jingpohu shi,9,4,,9,19860701,19871126
231020,GB,Suifenhe shi,Suifenhe shi,9,3,CH,9,19830903,19871231
231021,GB,Ning`an,Ning`an,3,5,T,0,19871127,19930211
231021,GB,Ning`an,Ning`an,3,5,T,0,19860701,19871126
231021,GB,Ning`an,Ning`an,3,5,CH,0,19830903,19860630
231022,GB,Hailin,Hailin,3,5,CH,0,19830903,19920727
231023,GB,Muleng,Muleng,3,5,CH,0,19830903,19941231
231024,GB,Dongning,Dongning,3,5,CH,0,19830903,19941231
231025,GB,Linkou,Linkou,3,5,CH,0,19830903,19941231
231026,GB,Mishan,Mishan,3,5,CH,0,19830903,19881116
231027,GB,Hulin,Hulin,3,5,CH,0,19830903,19930613
231081,GB,Suifenhe shi,Suifenhe shi,9,3,C,0,19910101,19941231
231082,GB,Mishan shi,Mishan shi,9,3,C,0,19910101,19941231
231083,GB,Hailin shi,Hailin shi,9,3,CHA,0,19920728,19941231
231084,GB,Ning`an shi,Ning`an shi,9,3,CHA,0,19930212,19941231
231100,GB,Heihe shi,Heihe shi,0,0,CHAT,3,19930208,19941231
231101,GB,Heihe shixiaqu,Heihe shixiaqu,3,1,,0,19930208,19941231
231102,GB,Heihe: Aihui qu,Heihe: Aihui qu,3,2,,0,19930208,19941231
231121,GB,Nenjiang,Nenjiang,3,5,CH,0,19930208,19941231
231122,GB,Dedu,Dedu,3,5,CH,0,19930208,19941231
231123,GB,Xunke,Xunke,3,5,CH,0,19930208,19941231
231124,GB,Sunwu,Sunwu,3,5,CH,0,19930208,19941231
231181,GB,Bei`an shi,Bei`an shi,9,3,CH,0,19930208,19941231
231182,GB,Wudalianchi shi,Wudalianchi shi,9,4,CH,0,19930208,19941231
232100,GB,Songhuajiang diqu,Songhuajiang diqu,0,0,T,6,19830903,19910201
232100,GB,Songhuajiang diqu,Songhuajiang diqu,0,0,T,6,19910202,19941231
232100,GB,Songhuajiang diqu,Songhuajiang diqu,0,0,,6,19820101,19830902
232101,GB,Shuangcheng shi,Shuangcheng shi,6,3,CA,0,19880914,19941231
232102,GB,Shangzhi shi,Shangzhi shi,6,3,CA,0,19880914,19941231
232103,GB,Wuchang shi,Wuchang shi,6,3,CA,0,19930601,19941231
232121,GB,Acheng,Acheng,6,5,,0,19820101,19830902
232122,GB,Bin xian,Bin xian,6,5,,0,19820101,19910201
232123,GB,Hulan,Hulan,6,5,,0,19820101,19830902
232124,GB,Shuangchen,Shuangchen,6,5,,0,19820101,19880913
232125,GB,Wuchang,Wuchang,6,5,,0,19820101,19930531
232126,GB,Bayan,Bayan,6,5,,0,19820101,19941231
232127,GB,Mulan,Mulan,6,5,,0,19820101,19941231
232128,GB,Tonghe,Tonghe,6,5,,0,19820101,19941231
232129,GB,Shangzhi,Shangzhi,6,5,,0,19820101,19880913
232130,GB,Fangzheng,Fangzheng,6,5,,0,19820101,19910201
232131,GB,Yanshou,Yanshou,6,5,,0,19820101,19941231
232200,GB,Nenjiang diqu,Nenjiang diqu,0,0,,6,19820101,19841214
232221,GB,Longjiang,Longjiang,6,5,,0,19820101,19841214
232222,GB,Nehe,Nehe,6,5,,0,19820101,19841214
232223,GB,Yi`an,Yi`an,6,5,,0,19820101,19841214
232224,GB,Tailai,Tailai,6,5,,0,19820101,19841214
232225,GB,Gannan,Gannan,6,5,,0,19820101,19841214
232226,GB,Du`erbote Mengguzu zizhixian,Dorbod Mongolzu zizhixian,6,6,,0,19820101,19841214
232227,GB,Fuyu,Fuyu,6,5,,0,19820101,19841214
232228,GB,Lindian,Lindian,6,5,,0,19820101,19841214
232229,GB,Keshan,Keshan,6,5,,0,19820101,19841214
232230,GB,Kedong,Kedong,6,5,,0,19820101,19841214
232231,GB,Baiquan,Baiquan,6,5,,0,19820101,19841214
232300,GB,Suihua diqu,Suihua diqu,0,0,T,6,19920821,19941231
232300,GB,Suihua diqu,Suihua diqu,0,0,,6,19820101,19920820
232301,GB,Suihua shi,Suihua shi,6,3,CA,0,19821218,19941231
232302,GB,Anda shi,Anda shi,6,3,CA,0,19841117,19941231
232303,GB,Zhaodong shi,Zhaodong shi,6,3,CA,0,19860908,19941231
232304,GB,Hailun shi,Hailun shi,6,3,CA,0,19891223,19941231
232321,GB,Hailun,Hailun,6,5,,0,19820101,19891222
232322,GB,Zhaodong,Zhaodong,6,5,,0,19820101,19860907
232323,GB,Suihua,Suihua,6,5,,0,19820101,19821217
232324,GB,Wangkui,Wangkui,6,5,,0,19820101,19941231
232325,GB,Lanxi,Lanxi,6,5,,0,19820101,19941231
232326,GB,Qinggang,Qinggang,6,5,,0,19820101,19941231
232327,GB,Anda,Anda,6,5,,0,19820101,19841116
232328,GB,Zhaoyuan,Zhaoyuan,6,5,,0,19820101,19920820
232329,GB,Zhaozhou,Zhaozhou,6,5,,0,19820101,19920820
232330,GB,Qing`an,Qing`an,6,5,,0,19820101,19941231
232331,GB,Mingshui,Mingshui,6,5,,0,19820101,19941231
232332,GB,Suileng,Suileng,6,5,,0,19820101,19941231
232400,GB,Hejiang diqu,Hejiang diqu,0,0,,6,19820101,19841214
232401,GB,Jiamusi shi,Jiamusi shi,6,3,,0,19820101,19831007
232421,GB,Fujin,Fujin,6,5,,0,19820101,19841214
232422,GB,Hua`nan,Hua`nan,6,5,,0,19820101,19841214
232423,GB,Yilan,Yilan,6,5,,0,19820101,19841214
232424,GB,Boli,Boli,6,5,,0,19820101,19831007
232425,GB,Jixian,Jixian,6,5,,0,19820101,19841214
232426,GB,Huachuan,Huachuan,6,5,,0,19820101,19841214
232427,GB,Baoqing,Baoqing,6,5,,0,19820101,19841214
232428,GB,Tangyuan,Tangyuan,6,5,,0,19820101,19841214
232429,GB,Suibin,Suibin,6,5,,0,19820101,19841214
232430,GB,Luobei,Luobei,6,5,,0,19820101,19841214
232431,GB,Tongjiang,Tongjiang,6,5,,0,19820101,19841214
232432,GB,Raohe,Raohe,6,5,,0,19820101,19841214
232433,GB,Fuyuan,Fuyuan,6,5,,0,19820101,19841214
232500,GB,Mudanjiang diqu,Mudanjiang diqu,0,0,,6,19820101,19830902
232501,GB,Mudanjiang shi,Mudanjiang shi,6,3,,0,19820101,19830902
232502,GB,Suifenhe shi,Suifenhe shi,6,3,,0,19820101,19830902
232521,GB,Ning`an,Ning`an,6,5,,0,19820101,19830902
232522,GB,Hailin,Hailin,6,5,,0,19820101,19830902
232523,GB,Muleng,Muleng,6,5,,0,19820101,19830902
232524,GB,Dongning,Dongning,6,5,,0,19820101,19830902
232525,GB,Linkou,Linkou,6,5,,0,19820101,19830902
232526,GB,Jidong,Jidong,6,5,,0,19820101,19830902
232527,GB,Mishan,Mishan,6,5,,0,19820101,19830902
232528,GB,Hulin,Hulin,6,5,,0,19820101,19830902
232600,GB,Heihe diqu,Heihe diqu,0,0,,6,19820101,19930207
232601,GB,Heihe shi,Heihe shi,6,3,T,0,19830428,19930207
232601,GB,Heihe shi,Heihe shi,6,3,,0,19820101,19830427
232602,GB,Bei`an shi,Bei`an shi,6,3,T,0,19830428,19930207
232602,GB,Bei`an shi,Bei`an shi,6,4,CAT,0,19821218,19830427
232603,GB,Wudalianchi shi,Wudalianchi shi,6,4,,0,19831008,19930207
232621,GB,Bei`an,Bei`an,6,5,,0,19820101,19821217
232622,GB,Nenjiang,Nenjiang,6,5,,0,19820101,19930207
232623,GB,Dedu,Dedu,6,5,T,0,19831008,19930207
232623,GB,Dedu,Dedu,6,5,,0,19820101,19831007
232624,GB,Aihui,Aihui,6,5,,0,19820101,19830427
232625,GB,Xunke,Xunke,6,5,,0,19820101,19930207
232626,GB,Sunwu,Sunwu,6,5,,0,19820101,19930207
232627,CM,Tongbei,Tongbei,6,5,,0,19821218,19830427
232700,GB,Da Hinggan Ling  diqu,Da Hinggan Ling  diqu,0,0,,6,19820101,19941231
232701,CT,Jiagedaqi qu,Jiagedaqi qu,6,9,,0,19900701,19900702
232702,CT,Songling qu,Songling qu,6,9,,0,19900701,19900702
232703,CT,Xinlin qu,Xinlin qu,6,9,,0,19900701,19900702
232704,CT,Huzhong qu,Huzhong qu,6,9,,0,19900701,19900702
232721,GB,Huma,Huma,6,5,,0,19820101,19941231
232722,GB,Tahe,Tahe,6,5,,0,19820101,19941231
232723,GB,Mohe,Mohe,6,5,,0,19820101,19941231
239001,GB,Suifenhe shi,Suifenhe shi,9,3,C,9,19880101,19901231
239002,GB,Acheng shi,Acheng shi,9,3,CHA,9,19870224,19901231
239003,GB,Tongjiang shi,Tongjiang shi,9,3,CHA,9,19870224,19901231
239004,GB,Fujin shi,Fujin shi,9,3,CHA,9,19880830,19901231
239005,GB,Tieli shi,Tieli shi,9,3,CHA,9,19880913,19901231
239006,GB,Mishan shi,Mishan shi,9,3,CHA,9,19881117,19901231
310100,GB,Shanghai shixiaqu,Shanghai shixiaqu,1,1,,10,19820101,19880120
310100,GB,Shanghai shixiaqu,Shanghai shixiaqu,1,1,T,0,19921011,19941231
310100,GB,Shanghai shixiaqu,Shanghai shixiaqu,1,1,T,0,19880121,19920925
310100,GB,Shanghai shixiaqu,Shanghai shixiaqu,1,1,T,0,19920926,19921010
310101,GB,Shanghai: Huangpu qu,Shanghai: Huangpu qu,1,2,T,0,19921011,19941231
310101,GB,Shanghai: Huangpu qu,Shanghai: Huangpu qu,1,2,,0,19820101,19921010
310102,GB,Shanghai: Nanshi qu,Shanghai: Nanshi qu,1,2,T,0,19921011,19941231
310102,GB,Shanghai: Nanshi qu,Shanghai: Nanshi qu,1,2,,0,19820101,19921010
310103,GB,Shanghai: Luwan qu,Shanghai: Luwan qu,1,2,,0,19820101,19941231
